"Id","Username","Password","Firstname","Lastname","Phone","Email","IsReviewer","IsAdmin"
"1107","Vgollum6663","ReOrganizat@on9788","Veronica","Gollum","573-373-7717","veronica.gollum19@somemail.org","0","1"
"1108","Soakenshield84","rAptU!e7548","Sylvia","Oakenshield","216-833-5543","sylvia.oakenshield12@gmail.net","0","1"
"1109","Mcelebrimbor281","M)tc@ing3113","Miranda","Celebrimbor","272-706-2248",,"1","0"
"1110","Hvalaquenta22","@on%eStanTs7889","Helena","Valaquenta",,"hvalaquenta@mailbox.us","0","1"
"1111","Aelwing571","Meann*sS7735","Alexander","Elwing","913-144-3361",,"1","0"
"1112","Jannatar711","#OckET3827","Jackson","Annatar","818-435-7820",,"1","1"
"1113","Eelessar1671","astronOmica!7182","Ethan","Elessar",,,"0","1"
"1114","Agrishnakh268","!evaStATe@5186","Alexandra","Grishnakh","326-169-7408",,"1","0"
"1115","Mbeechbone24","s%mPl#Fication3767","Melinda","Beechbone","307-052-1729","mbeechbone18@hotmail.net","1","0"
"1116","Kradagast6566","WA(Ons9089","Kayla","Radagast",,,"1","1"
"1117","Cbombadil7826","TruNc@tE2186","Chelsea","Bombadil","667-193-7569",,"0","1"
"1118","Dbrandybuck47","dEp$cti$n6244","Dylan","Brandybuck","719-430-3830","dbrandybuck84@somemail.us","0","1"
"1119","Sgrishnakh33","dEli!AT(9383","Sophie","Grishnakh",,"sgrishnakh93@bizmail.us","0","1"
"1120","Wdraugin1571","Ki@D$e8337","William","Draugin","530-417-7859","william.draugin7@hotmail.com","0","1"
"1121","Athorondor17","rER%a*2617","Amber","Thorondor","417-025-1138","athorondor73@mail2u.net","0","0"
"1122","Lgimli791","hanGE!S3697","Lara","Gimli","657-744-3417",,"0","1"
"1123","Svarda52","T@Tem3695","Sierra","Varda","205-584-8849","svarda18@somemail.net","1","1"
"1124","Animrodel69","CRe%cent4864","Allison","Nimrodel","585-061-1048","animrodel19@everymail.co.uk","1","0"
"1125","Nberegond557","STri@geNTly6857","Noah","Beregond","423-987-4942",,"0","0"
"1126","Jgwaihir34","overW*@LM9760","Jacqueline","Gwaihir","412-987-9811",,"0","0"
"1127","Pbaggins393","(xcHa(giNg2237","Paul","Baggins",,,"0","1"
"1128","Eshagrat57","stRingen!ly1815","Emily","Shagrat","254-273-3885","eshagrat29@gmail.com","1","1"
"1129","Nhador396","D*Rati)NS8050","Norah","Hador","626-890-4402","norah.hador37@somemail.com","1","1"
"1130","Bhurin1669","sCR#pulous1223","Bailey","Hurin","972-111-6739","bhurin65@gmail.co.uk","0","0"
"1131","Jaldarion5759","vacIlLA#inG9411","Jonathan","Aldarion",,"jonathan.aldarion@gmail.net","1","0"
"1132","Amablung793","SCOT(!4444","Anabelle","Mablung","680-343-9479","amablung@yahoo.us","1","0"
"1133","Mbeechbone8195",")Oo(ER8465","Monica","Beechbone","341-837-8704",,"0","1"
"1134","Nbregalad281","W^a(er1141","Niki","Bregalad","863-578-0440","nbregalad@somemail.org","0","0"
"1135","Acelegorm674","Rem)v@d4648","Aileen","Celegorm","339-258-2286","aileen.celegorm47@mail2u.org","0","1"
"1136","Kceleborn3355","m$RocCan1633","Kelly","Celeborn","608-614-1726","kelly.celeborn88@mailbox.net","1","1"
"1137","Delentari783","^aReless8110","David","Elentari","405-125-7974","delentari11@somemail.biz","0","1"
"1138","Dkementari2853","nEw@oM!rs6811","Dana","Kementari","817-357-4496",,"0","0"
"1139","Tbregalad653","balL^Hooe%2058","Teresa","Bregalad","401-285-0928","tbregalad75@yahoo.us","1","0"
"1140","Mfatty1864","maNaGE)s9033","Mark","Fatty","636-147-4403","mfatty51@everymail.us","1","1"
"1141","Dfeanor2547","I!Mates2032","Douglas","Feanor",,,"1","1"
"1142","Dnazgul3615","cac*Ph*nY1374","Denise","Nazgul","603-587-1061","dnazgul69@mailbox.org","0","1"
"1143","Vbard37","wa$Ch@d1474","Victoria","Bard","339-233-2465","victoria.bard16@somemail.com","1","0"
"1144","Ccelebrian33","J)iNtLy3362","Cynthia","Celebrian",,"ccelebrian48@yahoo.biz","1","0"
"1145","Hkhamul116","No!starTeR4642","Harold","Khamul",,"hkhamul79@somemail.us","1","0"
"1146","Efingolfin2221","aP)RtmEn$1760","Erin","Fingolfin","505-632-1424","erin.fingolfin16@yahoo.biz","0","0"
"1147","Iimrahil275","sWaz*lan#4730","Iris","Imrahil",,"iimrahil45@gmail.biz","0","1"
"1148","Gcarcharoth38","reGre*TabLy8040","Gerald","Carcharoth","603-464-2512","gerald.carcharoth85@everymail.us","0","1"
"1149","Jbregalad876","%(cKory6260","Jane","Bregalad",,"jane.bregalad62@yahoo.net","1","0"
"1150","Melfhelm4224","(rAVes(5369","Mitch","Elfhelm","231-800-9405","melfhelm@hotmail.net","0","1"
"1151","Khador65","mi^e!Y1852","Kathy","Hador","712-687-1180","khador42@hotmail.com","0","0"
"1152","Bbolger448","staB*lIze@2547","Brenda","Bolger",,"bbolger@mail2u.com","1","0"
"1153","Aaldarion1898","v%L*age2411","Alisa","Aldarion","980-854-0355","aaldarion53@mailbox.us","0","0"
"1154","Decthelion569","CO!3265","Daniel","Ecthelion","980-033-9750","decthelion@mailbox.net","1","0"
"1155","Jelrohir6259","mysTiQU!4030","Judy","Elrohir","478-278-4813","jelrohir12@mailbox.us","0","0"
"1156","Ksharku5225","roM#9312","Kai","Sharku","447-859-6649","ksharku73@mailbox.biz","1","0"
"1157","Pgothmog763","@R^ND1204","Patrick","Gothmog",,,"1","0"
"1158","Tsauron433","Cha*LengE3678","Trinity","Sauron","839-802-6584","tsauron1@mail2u.biz","0","0"
"1159","Atilion971","(FfY6705","Albert","Tilion","209-756-8105","atilion45@everymail.net","0","1"
"1160","Kglorfindel82","s$p@eMacy5371","Keith","Glorfindel","863-497-3680","kglorfindel55@mail2u.co.uk","1","1"
"1161","Bvalinor14","T$*n2304","Bruce","Valinor","281-420-0875","bvalinor@hotmail.org","1","1"
"1162","Cpippin264","v$lGariTy8384","Charles","Pippin","326-435-3653","cpippin53@mailbox.us","1","1"
"1163","Aamrod8514","UnmannE$9238","Aileen","Amrod","303-859-3103","aamrod31@bizmail.net","1","0"
"1164","Rnori62","div$nitY9065","Raven","Nori",,"rnori27@mail2u.com","1","1"
"1165","Mtulkas561","ea!S9216","Mark","Tulkas","906-593-2518",,"1","1"
"1166","Edwalin761","wILl(@5872","Ellie","Dwalin","364-897-1090",,"1","0"
"1167","Ssnaga511","unRev$sE)9905","Stephen","Snaga","945-539-1272",,"1","0"
"1168","Bhalbarad573","COS!eD1307","Brenda","Halbarad",,"bhalbarad97@somemail.us","1","0"
"1169","Wfangorn6545","I$p$rsonal1531","William","Fangorn","936-532-1390","wfangorn@somemail.co.uk","0","0"
"1170","Sshadowfax96","^mUlsiOn8860","Scott","Shadowfax","908-450-6525","scott.shadowfax86@mailbox.net","1","0"
"1171","Eorome723","speAk%rS9300","Eleanor","Orome","667-945-0553","eorome@mailbox.com","1","1"
"1172","Ccotton16","c)nEs7714","Crystal","Cotton","910-963-9533","crystal.cotton21@gmail.biz","1","1"
"1173","Rbaranor24","lApto!4014","Roger","Baranor","928-034-6003","rbaranor34@mail2u.net","0","0"
"1174","Melros7658","REcaL#)5661","Michelle","Elros",,"melros25@bizmail.net","0","1"
"1175","Rbregolas6117","absTeN!%On3901","Randy","Bregolas","727-970-1337","rbregolas6@mail2u.us","0","1"
"1176","Tfingon5531","a(dINg4800","Terry","Fingon",,"terry.fingon34@gmail.co.uk","1","0"
"1177","Dolorin5754","WiL%cAt4606","Dylan","Olorin","572-988-4863",,"0","0"
"1178","Lbaranor8886","Disgui#E2154","Lori","Baranor",,"lbaranor95@everymail.co.uk","1","1"
"1179","Kmaeglin343","vi)a3759","Kathy","Maeglin",,"kathy.maeglin57@somemail.net","1","0"
"1180","Kpippin228","AiD^8988","Kathy","Pippin","661-671-8641","kpippin@mail2u.com","1","0"
"1181","Earwen1515","traNsL*tE8381","Evie","Arwen","702-324-0758",,"1","1"
"1182","Gmaglor67","Volcan%2720","Gloria","Maglor","580-164-6843",,"1","1"
"1183","Tdori398","MA^cot7135","Toki","Dori","254-020-3104",,"1","1"
"1184","Ctulkas46","tH(NDe)biRd7834","Carla","Tulkas",,"ctulkas34@mailbox.us","0","0"
"1185","Lbolg7533","so^^Y2101","Louis","Bolg","832-090-7572","lbolg62@everymail.net","1","0"
"1186","Jsmeagol34","%atEr8661","Joshua","Smeagol","463-287-9037",,"0","1"
"1187","Jshadowfax2462","!AUl6204","Justice","Shadowfax",,"jshadowfax3@somemail.biz","0","1"
"1188","Bmandos8836","S!OrN8625","Brittany","Mandos","734-090-9429","bmandos78@mailbox.co.uk","0","1"
"1189","Jelentari791","STrike*7167","Jose","Elentari","959-194-3624",,"0","0"
"1190","Bhuan63","qu(RTe(8745","Brian","Huan","334-809-8844","bhuan39@mail2u.biz","1","1"
"1191","Celrohir26","Irre$laceabLe1787","Christian","Elrohir","561-385-5264",,"1","1"
"1192","Mmiriel754","lib!$rIEs3693","Mason","Miriel","973-870-5847","mmiriel@mailbox.com","1","0"
"1193","Jsulimo27","IncrE%UliTy8151","Joyce","Sulimo","425-857-1845",,"0","0"
"1194","Rbombadil5817","deLe()Rious7102","Ralph","Bombadil",,"rbombadil11@somemail.co.uk","1","1"
"1195","Astormcrow62","fo^g@t1175","Ashley","Stormcrow","945-698-6287","astormcrow16@mail2u.us","1","1"
"1196","Adurin91","#E)ISe6467","Alexandra","Durin",,"adurin84@gmail.org","1","1"
"1197","Hgimli9449","ad(IctiVe1200","Henry","Gimli","316-266-2095","hgimli@yahoo.co.uk","1","1"
"1198","Enazgul36","#ApPe@eD7624","Edward","Nazgul","218-765-4772","enazgul@hotmail.co.uk","0","1"
"1199","Baldarion959","sTride@T3171","Betty","Aldarion","351-785-6808","baldarion0@mailbox.co.uk","1","1"
"1200","Dfatty5213","S#!fuL8579","Debra","Fatty","564-834-5720",,"0","1"
"1201","Ftheoden922","$Ai!Y6820","Frank","Theoden","978-593-8849","ftheoden40@mailbox.net","0","1"
"1202","Tfimbrethil5525","(Oor#4797","Tyler","Fimbrethil",,"tfimbrethil71@somemail.net","0","1"
"1203","Agwaihir384","S*La)1093","Amanda","Gwaihir","717-772-3578","agwaihir49@bizmail.org","0","0"
"1204","Shuan2833","r#TEd8845","Samuel","Huan","307-818-1111","shuan18@gmail.com","0","1"
"1205","Sthingol4652","g@adLY3267","Stephen","Thingol","281-791-3521",,"1","1"
"1206","Spippin8148","AmON%8090","Samuel","Pippin",,,"1","0"
"1207","Mfaramir354","f^N$S8834","Megan","Faramir","346-725-7511","mfaramir13@mailbox.net","0","1"
"1208","Pelmo573","wOrlD(y4422","Pamela","Elmo",,"pelmo@hotmail.net","0","0"
"1209","Hisildur121","Si!eNT9744","Henry","Isildur","228-869-3288","hisildur17@yahoo.org","0","1"
"1210","Mgollum7683","@(X9505","Melanie","Gollum","407-737-2772","melanie.gollum92@bizmail.biz","0","1"
"1211","Cmorwen8922","sE(V#S6123","Cindy","Morwen","326-351-5026",,"0","0"
"1212","Aorodreth537","CharL!StO*4741","Amanda","Orodreth","775-761-6048","aorodreth@mailbox.org","1","0"
"1213","Hhelm hammerhand299","cOnces#iOn6424","Heather","Helm Hammerhand","959-078-1067",,"1","0"
"1214","Sgaladriel22","cUrrIc%lA1222","Samantha","Galadriel","412-479-6267",,"0","0"
"1215","Rgwaihir414","@a%2331","Randy","Gwaihir","313-507-1782","rgwaihir93@mailbox.net","0","0"
"1216","Mangrod154","AllU(e*5955","Matthew","Angrod",,"mangrod83@somemail.us","1","0"
"1217","Selmo693","pE@nie@6224","Steven","Elmo","404-826-0389",,"0","0"
"1218","Mcirdan533","eXpE#Imenting1953","Mina","Cirdan","640-049-5720","mina.cirdan54@everymail.us","0","0"
"1219","Enimloth9272","cAllouS*esS5623","Eileen","Nimloth","559-169-3292","enimloth34@mailbox.biz","1","0"
"1220","Edraugin212","r!Se2948","Evelyn","Draugin","315-439-4188",,"0","1"
"1221","Wbeorn41","A%*S5308","William","Beorn","220-697-5824","wbeorn@everymail.us","0","0"
"1222","Bungoliant8256","m$(9240","Bethany","Ungoliant","626-415-7620",,"0","0"
"1223","Nfinarfin2755","prIsOnE!s9084","Nancy","Finarfin",,"nfinarfin79@mail2u.net","1","1"
"1224","Rbeorn93","WA!O%4806","Roger","Beorn","402-928-5953","rbeorn1@bizmail.us","0","1"
"1225","Rboffin935","Inte)spe)seD6560","Roy","Boffin","870-278-3437","rboffin77@bizmail.co.uk","0","1"
"1226","Jori75","T*ns8125","Jeffrey","Ori","903-204-4666","jori11@hotmail.org","1","0"
"1227","Jamros97","%rIPping9700","Juan","Amros","212-638-4571",,"1","0"
"1228","Chuan724","#DGe9053","Carolina","Huan","978-286-0920","carolina.huan23@hotmail.net","1","1"
"1229","Eluthien52","i@suLAtioN2431","Erin","Luthien",,"eluthien3@gmail.net","0","0"
"1230","Jelwing69","pResid!ntIaL8542","Jennifer","Elwing",,"jelwing79@everymail.biz","0","0"
"1231","Carwen225","lOnGes#2390","Carla","Arwen",,"carla.arwen18@mailbox.us","0","1"
"1232","Mhalbarad219","tE(Minal4037","Mitch","Halbarad",,"mhalbarad85@mailbox.org","1","0"
"1233","Lbard368","partiTiOn%ng7202","Levi","Bard","339-781-2575","lbard63@gmail.us","0","1"
"1234","Rnessa39","s$O!p9574","Raymond","Nessa","909-973-4794","rnessa11@mailbox.com","0","0"
"1235","Aeomer4631","$erSiaN6137","April","Eomer","602-974-5463","aeomer3@mail2u.com","1","0"
"1236","Mtinuviel6269","u*dersTandinG3138","Melinda","Tinuviel","517-967-5540","mtinuviel@hotmail.org","1","0"
"1237","Kdeagol263","@RdeA%8614","Karl","Deagol",,"kdeagol66@mailbox.net","0","1"
"1238","Mbregolas35","Wo@En4706","Michelle","Bregolas","210-335-2757","michelle.bregolas@bizmail.co.uk","1","0"
"1239","Rbregalad47","HirosHim^8818","Rose","Bregalad","404-883-1098","rbregalad@hotmail.net","1","0"
"1240","Aoakenshield26","InvOkE%4121","Alexander","Oakenshield","720-956-1106","aoakenshield22@everymail.net","0","0"
"1241","Silluvatar3171","o*tc!ME3292","Stephanie","Illuvatar","775-570-7075","silluvatar32@everymail.co.uk","0","0"
"1242","Anob5511","B!Ac^n8285","Ariel","Nob","703-344-2638","ariel.nob75@yahoo.co.uk","1","1"
"1243","Btreebeard8518","nutRItIo$3375","Barbara","Treebeard",,"btreebeard@somemail.org","1","1"
"1244","Stilion75","D(agra#S9204","Stephanie","Tilion","386-655-8215",,"0","0"
"1245","Mbarahir945","fInI^h6898","Makenzie","Barahir","948-872-6197","mbarahir81@mail2u.us","1","1"
"1246","Cfili2595","^ampER2270","Claire","Fili","480-552-3738","cfili55@everymail.com","0","0"
"1247","Jnob95","CR$s(2680","Jeremy","Nob",,"jeremy.nob33@mail2u.com","0","0"
"1248","Jberen4425","$A!age5121","John","Beren","840-920-2431","jberen25@everymail.biz","1","0"
"1249","Hkementari196","add)C#5818","Harold","Kementari","406-747-8579","harold.kementari73@gmail.org","1","0"
"1250","Svalaquenta29","A)tual3024","Steven","Valaquenta","464-607-6595","svalaquenta40@mail2u.net","0","0"
"1251","Lmiriel998","ineqUali(Ies8665","Lori","Miriel","386-920-6885","lori.miriel34@gmail.us","1","0"
"1252","Lgwaihir61","FalL%UT1720","Lucy","Gwaihir","310-736-9527","lucy.gwaihir39@everymail.co.uk","0","1"
"1253","Ikili645","charac)eRiStics6486","Isaiah","Kili","331-555-9769","ikili35@everymail.us","1","1"
"1254","Cbolg262","c@o^ED6912","Carla","Bolg",,"cbolg76@mailbox.org","1","1"
"1255","Dalatariel73","Un^FOrm*d4807","Delilah","Alatariel","781-170-0425","delilah.alatariel64@mailbox.biz","0","0"
"1256","Mfinwe27","(lLiTerate7673","Michelle","Finwe","803-370-1013","mfinwe51@gmail.co.uk","1","1"
"1257","Bdior27","f!atuREleSs4885","Billy","Dior","803-855-0154",,"0","0"
"1258","Ahamfast4472","u#iMAginable7627","Alexis","Hamfast","539-471-2783","ahamfast@gmail.org","1","1"
"1259","Vnimloth78","infrI#GemEnts1936","Vincent","Nimloth","229-849-6442","vnimloth@hotmail.com","1","1"
"1260","Aarwen4635","esp@usING5057","Abigail","Arwen","276-435-4374","aarwen3@yahoo.biz","0","0"
"1261","Salatariel97","melodRAmati#7188","Sean","Alatariel","341-309-5592",,"1","1"
"1262","Jelmo1837","STo$%ed5356","Joy","Elmo","218-579-6571","jelmo38@hotmail.biz","0","0"
"1263","Jecthelion419","GARr)$on3779","Justice","Ecthelion","614-248-0978","jecthelion37@somemail.biz","1","0"
"1264","Jbard1899","TeNnI%8464","Judith","Bard","240-572-5733","jbard@mailbox.co.uk","1","1"
"1265","Jgollum71","tRans*(Rs8482","Janet","Gollum","564-818-0556","jgollum@everymail.org","1","0"
"1266","Abutterbur1654","soOT#!9239","Alexandra","Butterbur","907-699-4173","alexandra.butterbur@yahoo.us","0","0"
"1267","Eisildur8683","!Istur@ance9478","Emily","Isildur","850-658-5401","eisildur@everymail.biz","0","1"
"1268","Dberen596","com%RehE#d6458","Douglas","Beren",,"dberen@somemail.biz","1","1"
"1269","Agamling58","(r(mplEd9270","Austin","Gamling",,"austin.gamling96@gmail.biz","0","1"
"1270","Pmelkor464","W)R^s8923","Peter","Melkor",,"pmelkor8@bizmail.biz","0","1"
"1271","Rtuor648","BEliev@^le8974","Roger","Tuor","651-877-5602","roger.tuor37@somemail.net","0","0"
"1272","Eamrod49",")ugGLinG9000","Erika","Amrod","948-976-0962",,"0","0"
"1273","Hori688","eXP(oiting5408","Helena","Ori","276-720-3252","hori50@everymail.com","1","0"
"1274","Berestor1844","r@tRIevEs3932","Betty","Erestor","971-092-0122",,"0","0"
"1275","Eaule4625","$ravi)aTe8788","Ellie","Aule","934-887-5262",,"1","1"
"1276","Gecthelion818","sPy!lAss3089","Gregory","Ecthelion","326-630-7241","gecthelion@hotmail.biz","0","0"
"1277","Bshagrat3729","sUGGeSte*4976","Barbara","Shagrat",,"bshagrat54@everymail.org","1","1"
"1278","Csauruman8241","$O#4728","Camilla","Sauruman",,"camilla.sauruman@yahoo.biz","1","0"
"1279","Lstrider861","pr*Vio!S9824","Linda","Strider","956-272-2818","lstrider47@everymail.org","1","0"
"1280","Gbrandybuck3763","%e)FoUnd3699","Gary","Brandybuck","516-437-4103",,"1","0"
"1281","Gboffin3288","q(EuE5808","Gerald","Boffin","820-217-7114","gboffin57@bizmail.com","0","1"
"1282","Vulmo99","rE*Ut9925","Valerie","Ulmo","779-032-3596","vulmo60@mail2u.com","0","0"
"1283","Jquickbeam796","Ma#K4605","Justice","Quickbeam","660-014-3165","jquickbeam1@gmail.net","0","0"
"1284","Kfingolfin5964","%I@2552","Kathy","Fingolfin","434-964-7586",,"0","1"
"1285","Jpharazon4495","@@Ns1278","Justice","Pharazon",,"jpharazon98@bizmail.org","1","1"
"1286","Jundomiel434","A$!rT9938","Jerry","Undomiel","984-661-1424","jundomiel@mailbox.org","1","0"
"1287","Cproudfoot2224","Tr(ns#RIpt1786","Christian","Proudfoot","956-486-9353","cproudfoot52@hotmail.org","0","0"
"1288","Jlegolas8594","draIn#D9479","Jade","Legolas","316-949-7323","jlegolas@yahoo.co.uk","1","0"
"1289","Abeleriand874","En$isagEd1174","Autumn","Beleriand","331-527-7204",,"0","0"
"1290","Vcelebrimbor148","fo(L$ArDy9744","Vincent","Celebrimbor","573-450-5633","vcelebrimbor66@everymail.net","1","0"
"1291","Mdeagol493","%Re(ted3614","Melanie","Deagol","715-904-3681","mdeagol@mail2u.net","1","0"
"1292","Aamrod61","!oLlidIN)1794","Autumn","Amrod","681-954-4165","aamrod3@somemail.com","1","1"
"1293","Jcurufinwe3379","clOU@@9580","Jerry","Curufinwe","702-612-0686","jcurufinwe63@yahoo.us","0","1"
"1294","Jceleborn1536","h!gHligHtS6112","Jordan","Celeborn",,"jordan.celeborn31@yahoo.biz","0","1"
"1295","Kgollum2881",")H^pped6268","Keith","Gollum","661-345-5597",,"1","0"
"1296","Agloin55","%uT2993","Alan","Gloin",,,"1","0"
"1297","Itelchar6135","sEabE%1631","Ivy","Telchar","848-943-9812","itelchar17@mail2u.us","1","1"
"1298","Asnaga448","Ag)ntS4023","Alisa","Snaga","870-369-7951","asnaga49@gmail.net","1","0"
"1299","Onori726","u!Folded6700","Ophelia","Nori","945-250-8872","onori12@bizmail.biz","0","0"
"1300","Jquickbeam5781","w%rE)9844","Jessie","Quickbeam","720-365-2215","jquickbeam@hotmail.org","1","0"
"1301","Jfangorn2595","couN)i#s3640","Jacob","Fangorn","346-562-2380","jacob.fangorn@everymail.com","0","1"
"1302","Lfimbrethil6543","uNdE$wear1693","Lucy","Fimbrethil","414-045-5871","lucy.fimbrethil6@somemail.us","0","1"
"1303","Lnazgul2458","iNten)i*g3932","Lida","Nazgul","442-171-4131","lnazgul43@somemail.com","0","0"
"1304","Ldenethor3727","@R)vacY8322","Lexie","Denethor","539-156-8053","lexie.denethor@hotmail.org","0","1"
"1305","Oorome84","ReceiVabl^1730","Olivia","Orome","925-201-7484","oorome@somemail.net","0","1"
"1306","Gelladan82","PoUri$G8130","Gabriel","Elladan","646-218-0693",,"1","1"
"1307","Jelmo983","miS$uidEd6606","Josie","Elmo","424-140-9490","jelmo79@mail2u.net","1","0"
"1308","Jmablung56","o^ErTlY9830","Joseph","Mablung",,"jmablung93@hotmail.us","1","0"
"1309","Efingolfin43","*ichard6364","Eve","Fingolfin","615-518-6152","efingolfin73@mailbox.net","1","0"
"1310","Jglorfindel6542","eLaBor$t(s2419","John","Glorfindel","582-169-1001",,"0","1"
"1311","Janarion961","AP%ara*Us4211","Jesse","Anarion","502-093-6104","janarion46@mailbox.com","1","0"
"1312","Tartanis39","cuStomiz($G9402","Timothy","Artanis",,"tartanis63@somemail.org","0","1"
"1313","Lturin596","HobBl^6027","Lida","Turin","908-464-5582","lturin67@gmail.co.uk","1","1"
"1314","Eelbereth41","ric%nesS6321","Emma","Elbereth","954-638-8477","emma.elbereth32@everymail.biz","0","1"
"1315","Jfimbrethil43","pERsi##ed4982","Jeremy","Fimbrethil","860-692-3720","jfimbrethil92@mail2u.biz","0","0"
"1316","Agrahame368","e)F%Rces4833","Andrea","Grahame",,"andrea.grahame14@everymail.net","1","0"
"1317","Acelebrian247","ME@8601","Adrianna","Celebrian","516-860-6315",,"1","1"
"1318","Ltelchar47","mAngro^e2751","Louis","Telchar","906-079-0971","ltelchar@mail2u.biz","1","0"
"1319","Smiriel638","%QUawk1365","Scarlet","Miriel","903-445-7772",,"1","1"
"1320","Amithrandir42","S@Oops7726","Arthur","Mithrandir",,"amithrandir@gmail.net","1","1"
"1321","Eamrod969","^NdI!Iduals2346","Eve","Amrod","818-374-7170",,"1","0"
"1322","Vnarvi6442","!oNderFully6940","Valerie","Narvi","816-906-6563",,"1","1"
"1323","Bpollando91","pa*AMOun*9284","Bailey","Pollando","702-517-4539","bpollando76@bizmail.net","1","1"
"1324","Calcarin5868","Snap%HoTs1506","Claudia","Alcarin","772-411-7401",,"1","1"
"1325","Dundomiel85","@E%inder4948","Dorothy","Undomiel",,"dundomiel60@everymail.org","0","0"
